-D4J ID:JacksonDatabind-2; Mega ID:1/29e7cbfb381b61643426545ee8ea7c23aab3fea8.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java
D4J ID:Closure-65; Mega ID:15/1452ad6d033912738703dc1c4c2af994873c18b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:15/1452ad6d033912738703dc1c4c2af994873c18b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:15/1452ad6d033912738703dc1c4c2af994873c18b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:15/1452ad6d033912738703dc1c4c2af994873c18b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:15/1452ad6d033912738703dc1c4c2af994873c18b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:15/1452ad6d033912738703dc1c4c2af994873c18b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Mockito-13; Mega ID:15/e3a453045c2efdc768a1dc6699cb11974230f6a4.diff.xz; Overlap File:src/org/mockito/internal/MockHandler.java
D4J ID:JacksonDatabind-6; Mega ID:15/7cd93e916845ddb5f2c77009da3e1a4086e8fc9c.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
D4J ID:JacksonDatabind-36; Mega ID:15/7cd93e916845ddb5f2c77009da3e1a4086e8fc9c.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
D4J ID:JacksonDatabind-87; Mega ID:15/7cd93e916845ddb5f2c77009da3e1a4086e8fc9c.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
D4J ID:JacksonDatabind-104; Mega ID:15/7cd93e916845ddb5f2c77009da3e1a4086e8fc9c.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/StdDateFormat.java
D4J ID:Closure-40; Mega ID:15/ce1847172d56aedfd334d962445af8d6b82f4c72.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-114; Mega ID:15/ce1847172d56aedfd334d962445af8d6b82f4c72.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-18; Mega ID:15/d5c19e18672a1d66f41a35757a624123c0434e59.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:15/d5c19e18672a1d66f41a35757a624123c0434e59.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:15/d5c19e18672a1d66f41a35757a624123c0434e59.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:15/d5c19e18672a1d66f41a35757a624123c0434e59.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:15/d5c19e18672a1d66f41a35757a624123c0434e59.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:15/d5c19e18672a1d66f41a35757a624123c0434e59.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-40; Mega ID:15/57c19536052c0cdef67d57ed4b1db0e029eed36e.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-114; Mega ID:15/57c19536052c0cdef67d57ed4b1db0e029eed36e.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-18; Mega ID:15/7b0655cf54ca3100ce6640dd70d09e15e3377a7e.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:15/7b0655cf54ca3100ce6640dd70d09e15e3377a7e.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:15/7b0655cf54ca3100ce6640dd70d09e15e3377a7e.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:15/7b0655cf54ca3100ce6640dd70d09e15e3377a7e.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:15/7b0655cf54ca3100ce6640dd70d09e15e3377a7e.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:15/7b0655cf54ca3100ce6640dd70d09e15e3377a7e.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Math-72; Mega ID:15/aa09ac7ca6e01a2ba41470ca590f07f2ada8af6f.diff.xz; Overlap File:src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
D4J ID:Math-73; Mega ID:15/aa09ac7ca6e01a2ba41470ca590f07f2ada8af6f.diff.xz; Overlap File:src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
D4J ID:Closure-40; Mega ID:15/95876c343fb7e628978397bc8311f1b3788e28f2.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-114; Mega ID:15/95876c343fb7e628978397bc8311f1b3788e28f2.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-18; Mega ID:15/aa9d35ad7cae916bbbd4033d6bf17bb8b186b262.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:15/aa9d35ad7cae916bbbd4033d6bf17bb8b186b262.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:15/aa9d35ad7cae916bbbd4033d6bf17bb8b186b262.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:15/aa9d35ad7cae916bbbd4033d6bf17bb8b186b262.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:15/aa9d35ad7cae916bbbd4033d6bf17bb8b186b262.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:15/aa9d35ad7cae916bbbd4033d6bf17bb8b186b262.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-40; Mega ID:15/41028e6ed2d179a996d14913e35fbac1de919131.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-114; Mega ID:15/41028e6ed2d179a996d14913e35fbac1de919131.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-92; Mega ID:15/825f3665cde2222e12e22467af42b41bad6074ba.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
D4J ID:Closure-93; Mega ID:15/825f3665cde2222e12e22467af42b41bad6074ba.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
D4J ID:Closure-113; Mega ID:15/825f3665cde2222e12e22467af42b41bad6074ba.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
D4J ID:Closure-23; Mega ID:15/accf063a93e61133f74ab97c10f6eecc367a98b3.diff.xz; Overlap File:src/com/google/javascript/jscomp/PeepholeFoldConstants.java
D4J ID:Closure-74; Mega ID:15/accf063a93e61133f74ab97c10f6eecc367a98b3.diff.xz; Overlap File:src/com/google/javascript/jscomp/PeepholeFoldConstants.java
D4J ID:Closure-78; Mega ID:15/accf063a93e61133f74ab97c10f6eecc367a98b3.diff.xz; Overlap File:src/com/google/javascript/jscomp/PeepholeFoldConstants.java
D4J ID:Closure-97; Mega ID:15/accf063a93e61133f74ab97c10f6eecc367a98b3.diff.xz; Overlap File:src/com/google/javascript/jscomp/PeepholeFoldConstants.java
D4J ID:Closure-161; Mega ID:15/accf063a93e61133f74ab97c10f6eecc367a98b3.diff.xz; Overlap File:src/com/google/javascript/jscomp/PeepholeFoldConstants.java
D4J ID:Closure-52; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:15/7b769cc2b9c8fbca8806a6b3d15a5c980894450f.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-40; Mega ID:15/c0b533c176ce1bb4ef794ebb3db467921fd7ecdd.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-114; Mega ID:15/c0b533c176ce1bb4ef794ebb3db467921fd7ecdd.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Time-12; Mega ID:15/a9f1ae91311276c5321e23f880aa3b0078e1d191.diff.xz; Overlap File:src/main/java/org/joda/time/LocalDateTime.java
D4J ID:Closure-8; Mega ID:16/7695a868db53b0072056f01c236306bc9a997676.diff.xz; Overlap File:src/com/google/javascript/jscomp/CollapseVariableDeclarations.java
D4J ID:Math-59; Mega ID:16/2f5435ad010d358bb674fddff238c97f4d1463cd.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/FastMath.java
D4J ID:Closure-104; Mega ID:16/895c19254d9f383cc6c3a0a85eec960275520e2b.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-169; Mega ID:16/895c19254d9f383cc6c3a0a85eec960275520e2b.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-158; Mega ID:16/d6f8f606688b2a3d1901a3006b0430a306f2d0f1.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-104; Mega ID:16/263e663f4a146beeb4007729a518ed7980f8fab3.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-169; Mega ID:16/263e663f4a146beeb4007729a518ed7980f8fab3.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-104; Mega ID:16/cb68b2e53dee8392c1ee3697aaa3f69f95bbe903.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-169; Mega ID:16/cb68b2e53dee8392c1ee3697aaa3f69f95bbe903.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Mockito-6; Mega ID:16/e6759cc35669f3e33a56bab4d0e12e099fb945ae.diff.xz; Overlap File:src/org/mockito/Matchers.java
D4J ID:Mockito-35; Mega ID:16/e6759cc35669f3e33a56bab4d0e12e099fb945ae.diff.xz; Overlap File:src/org/mockito/Matchers.java
D4J ID:Closure-158; Mega ID:16/cb1c8c5ccfa3bdf5ad9e7177c8e060aa265a4b5b.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-18; Mega ID:16/7fe50e46bcfe485994a7fa112dfeb19e9e4b42c8.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:16/7fe50e46bcfe485994a7fa112dfeb19e9e4b42c8.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:16/7fe50e46bcfe485994a7fa112dfeb19e9e4b42c8.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:16/7fe50e46bcfe485994a7fa112dfeb19e9e4b42c8.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:16/7fe50e46bcfe485994a7fa112dfeb19e9e4b42c8.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:16/7fe50e46bcfe485994a7fa112dfeb19e9e4b42c8.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-8; Mega ID:16/058520fbadc4238fb4fb5ab995cb0b8e7aefa8c5.diff.xz; Overlap File:src/com/google/javascript/jscomp/CollapseVariableDeclarations.java
D4J ID:Closure-158; Mega ID:16/9fd41e8f4333d2c20cc8bda63bcd51a82b8ff918.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-158; Mega ID:16/39559325578621bf7629e0e492675a99ef95536b.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-32; Mega ID:16/fa64c85ab2485a38199dab022d34cfdafd64d374.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-68; Mega ID:16/fa64c85ab2485a38199dab022d34cfdafd64d374.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-109; Mega ID:16/fa64c85ab2485a38199dab022d34cfdafd64d374.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-133; Mega ID:16/fa64c85ab2485a38199dab022d34cfdafd64d374.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-142; Mega ID:16/fa64c85ab2485a38199dab022d34cfdafd64d374.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-158; Mega ID:16/fb90d0c9f68d8d3d1582c496c8d767a97cb4c0c2.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Math-44; Mega ID:16/47c98b380995e631a72aa7c03d5804520ba50bb5.diff.xz; Overlap File:src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java
D4J ID:Closure-37; Mega ID:16/36bde82f28191b20e881b8461d48163d6157c726.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-42; Mega ID:16/36bde82f28191b20e881b8461d48163d6157c726.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-81; Mega ID:16/36bde82f28191b20e881b8461d48163d6157c726.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-84; Mega ID:16/36bde82f28191b20e881b8461d48163d6157c726.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-122; Mega ID:16/36bde82f28191b20e881b8461d48163d6157c726.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-157; Mega ID:16/36bde82f28191b20e881b8461d48163d6157c726.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-8; Mega ID:16/6300a43566d4adcf8828128267808a8740edc835.diff.xz; Overlap File:src/com/google/javascript/jscomp/CollapseVariableDeclarations.java
D4J ID:Closure-8; Mega ID:16/5f339a4eb013eb3a5f069e2a3736f23427199ba3.diff.xz; Overlap File:src/com/google/javascript/jscomp/CollapseVariableDeclarations.java
D4J ID:Closure-104; Mega ID:16/67289ae4cbaba3ae70cd2e8fb92f3f2898039dfb.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-169; Mega ID:16/67289ae4cbaba3ae70cd2e8fb92f3f2898039dfb.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-52; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:16/5909c3db59b16886917456ab950ef9661a7fe6b1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-32; Mega ID:16/9d5a6e3082dd99f6c44df1b3526b9e83b79aa7da.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-68; Mega ID:16/9d5a6e3082dd99f6c44df1b3526b9e83b79aa7da.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-109; Mega ID:16/9d5a6e3082dd99f6c44df1b3526b9e83b79aa7da.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-133; Mega ID:16/9d5a6e3082dd99f6c44df1b3526b9e83b79aa7da.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-142; Mega ID:16/9d5a6e3082dd99f6c44df1b3526b9e83b79aa7da.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-52; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:16/ba6e63570f66898595461a5d43742b79c5a37031.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-37; Mega ID:16/2487d2cbf4cc6dcfc2271d03b4bc581ff50a0c5f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-42; Mega ID:16/2487d2cbf4cc6dcfc2271d03b4bc581ff50a0c5f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-81; Mega ID:16/2487d2cbf4cc6dcfc2271d03b4bc581ff50a0c5f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-84; Mega ID:16/2487d2cbf4cc6dcfc2271d03b4bc581ff50a0c5f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-122; Mega ID:16/2487d2cbf4cc6dcfc2271d03b4bc581ff50a0c5f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-157; Mega ID:16/2487d2cbf4cc6dcfc2271d03b4bc581ff50a0c5f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-158; Mega ID:16/cd41ab0b186cfbb910a91914903af3e4a401a956.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-52; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:16/806bae9554d9240ad47c3fdb9d7ac47c4fc3f37e.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-32; Mega ID:16/9c741a0d6dfbcb3a199ee8e463d74b49a1d5e2b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-68; Mega ID:16/9c741a0d6dfbcb3a199ee8e463d74b49a1d5e2b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-109; Mega ID:16/9c741a0d6dfbcb3a199ee8e463d74b49a1d5e2b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-133; Mega ID:16/9c741a0d6dfbcb3a199ee8e463d74b49a1d5e2b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-142; Mega ID:16/9c741a0d6dfbcb3a199ee8e463d74b49a1d5e2b2.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Math-2; Mega ID:16/c0b655ace5665c0cd32e3f5e5b46edad4d223125.diff.xz; Overlap File:src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java
D4J ID:Closure-18; Mega ID:16/74502b4aea26a112df8a6b83da001542ac961dea.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:16/74502b4aea26a112df8a6b83da001542ac961dea.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:16/74502b4aea26a112df8a6b83da001542ac961dea.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:16/74502b4aea26a112df8a6b83da001542ac961dea.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:16/74502b4aea26a112df8a6b83da001542ac961dea.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:16/74502b4aea26a112df8a6b83da001542ac961dea.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-71; Mega ID:16/dff906efdc8bb3f0b1b834a58099ab32f0ddc214.diff.xz; Overlap File:src/com/google/javascript/jscomp/CheckAccessControls.java
D4J ID:Closure-158; Mega ID:16/1b523f576bbc9d3cb49906ec1c75a54d3c2d30f5.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-37; Mega ID:16/aef9c870597c06ce994f2174a0a7b0e958b26b9c.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-42; Mega ID:16/aef9c870597c06ce994f2174a0a7b0e958b26b9c.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-81; Mega ID:16/aef9c870597c06ce994f2174a0a7b0e958b26b9c.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-84; Mega ID:16/aef9c870597c06ce994f2174a0a7b0e958b26b9c.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-122; Mega ID:16/aef9c870597c06ce994f2174a0a7b0e958b26b9c.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-157; Mega ID:16/aef9c870597c06ce994f2174a0a7b0e958b26b9c.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/IRFactory.java
D4J ID:Closure-18; Mega ID:16/c5d64c7a4513006bfea70a58adb8d85617a18545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:16/c5d64c7a4513006bfea70a58adb8d85617a18545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:16/c5d64c7a4513006bfea70a58adb8d85617a18545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:16/c5d64c7a4513006bfea70a58adb8d85617a18545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:16/c5d64c7a4513006bfea70a58adb8d85617a18545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:16/c5d64c7a4513006bfea70a58adb8d85617a18545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-104; Mega ID:16/4cb408333b5b521ae8769f633de51a5254698839.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-169; Mega ID:16/4cb408333b5b521ae8769f633de51a5254698839.diff.xz; Overlap File:src/com/google/javascript/rhino/jstype/UnionType.java
D4J ID:Closure-158; Mega ID:16/aa8a53256f38ed3755f7bf43e570213c8b953e25.diff.xz; Overlap File:src/com/google/javascript/jscomp/DiagnosticGroups.java
D4J ID:Closure-27; Mega ID:17/474e5a80e5ae34d2302f5e9e975f328d74eab5e1.diff.xz; Overlap File:src/com/google/javascript/rhino/IR.java
D4J ID:Closure-34; Mega ID:17/4947f9c7bc06f62b48f6fa24c4a3cf76e9041494.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodePrinter.java
D4J ID:Closure-92; Mega ID:17/707edf44d7f146d217819de082f3cc99f9a270a4.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
D4J ID:Closure-93; Mega ID:17/707edf44d7f146d217819de082f3cc99f9a270a4.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
D4J ID:Closure-113; Mega ID:17/707edf44d7f146d217819de082f3cc99f9a270a4.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
